3 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 :30.0 
2 1:0.0 2:3.7311111111111113 3:0.0 4:0.1 5:0.0 6:0.0 7:3.7311111111111113 8:0.0 9:0.1 10:0.0 11:0.0 12:3.7311111111111113 13:0.0 14:0.1 15:0.0 16:0.0 17:3.7311111111111113 18:0.0 19:0.1 20:0.0 21:0.0 22:3.7311111111111113 23:0.0 24:0.1 25:0.0 26:0.0 27:3.7311111111111113 28:0.0 29:0.1 30:0.0 31:0.0 32:3.7311111111111113 33:0.0 34:0.1 35:0.0 36:0.0 37:3.7311111111111113 38:0.0 39:0.1 40:0.0 41:0.0 42:3.7311111111111113 43:0.0 44:0.1 45:0.0 46:0.0 47:3.7311111111111113 48:0.0 49:0.1 50:0.0 
2 1:0.0 2:3.7311111111111113 3:0.0 4:0.1 5:0.0 6:0.0 7:3.7311111111111113 8:0.0 9:0.1 10:0.0 11:0.0 12:3.7311111111111113 13:0.0 14:0.1 15:0.0 16:0.0 17:3.7311111111111113 18:0.0 19:0.1 20:0.0 21:0.0 22:3.7311111111111113 23:0.0 24:0.1 25:0.0 26:0.0 27:3.7311111111111113 28:0.0 29:0.1 30:0.0 31:0.0 32:3.7311111111111113 33:0.0 34:0.1 35:0.0 36:0.0 37:3.7311111111111113 38:0.0 39:0.1 40:0.0 41:0.0 42:3.7311111111111113 43:0.0 44:0.1 45:0.0 46:0.0 47:3.7311111111111113 48:0.0 49:0.1 50:0.0 
2 1:0.0 2:3.7311111111111113 3:0.0 4:0.1 5:0.0 6:0.0 7:3.7311111111111113 8:0.0 9:0.1 10:0.0 11:0.0 12:3.7311111111111113 13:0.0 14:0.1 15:0.0 16:0.0 17:3.7311111111111113 18:0.0 19:0.1 20:0.0 21:0.0 22:3.7311111111111113 23:0.0 24:0.1 25:0.0 26:0.0 27:3.7311111111111113 28:0.0 29:0.1 30:0.0 31:0.0 32:3.7311111111111113 33:0.0 34:0.1 35:0.0 36:0.0 37:3.7311111111111113 38:0.0 39:0.1 40:0.0 41:0.0 42:3.7311111111111113 43:0.0 44:0.1 45:0.0 46:0.0 47:3.7311111111111113 48:0.0 49:0.1 50:0.0 
2 1:0.0 2:3.7311111111111113 3:0.0 4:0.1 5:0.0 6:0.0 7:3.7311111111111113 8:0.0 9:0.1 10:0.0 11:0.0 12:3.7311111111111113 13:0.0 14:0.1 15:0.0 16:0.0 17:3.7311111111111113 18:0.0 19:0.1 20:0.0 21:0.0 22:3.7311111111111113 23:0.0 24:0.1 25:0.0 26:0.0 27:3.7311111111111113 28:0.0 29:0.1 30:0.0 31:0.0 32:3.7311111111111113 33:0.0 34:0.1 35:0.0 36:0.0 37:3.7311111111111113 38:0.0 39:0.1 40:0.0 41:0.0 42:3.7311111111111113 43:0.0 44:0.1 45:0.0 46:0.0 47:3.7311111111111113 48:0.0 49:0.1 50:0.0 
2 1:0.0 2:3.7311111111111113 3:0.0 4:0.1 5:0.0 6:0.0 7:3.7311111111111113 8:0.0 9:0.1 10:0.0 11:0.0 12:3.7311111111111113 13:0.0 14:0.1 15:0.0 16:0.0 17:3.7311111111111113 18:0.0 19:0.1 20:0.0 21:0.0 22:3.7311111111111113 23:0.0 24:0.1 25:0.0 26:0.0 27:3.7311111111111113 28:0.0 29:0.1 30:0.0 31:0.0 32:3.7311111111111113 33:0.0 34:0.1 35:0.0 36:0.0 37:3.7311111111111113 38:0.0 39:0.1 40:0.0 41:0.0 42:3.7311111111111113 43:0.0 44:0.1 45:0.0 46:0.0 47:3.7311111111111113 48:0.0 49:0.1 50:0.0 
2 1:0.0 2:3.7311111111111113 3:0.0 4:0.1 5:0.0 6:0.0 7:3.7311111111111113 8:0.0 9:0.1 10:0.0 11:0.0 12:3.7311111111111113 13:0.0 14:0.1 15:0.0 16:0.0 17:3.7311111111111113 18:0.0 19:0.1 20:0.0 21:0.0 22:3.7311111111111113 23:0.0 24:0.1 25:0.0 26:0.0 27:3.7311111111111113 28:0.0 29:0.1 30:0.0 31:0.0 32:3.7311111111111113 33:0.0 34:0.1 35:0.0 36:0.0 37:3.7311111111111113 38:0.0 39:0.1 40:0.0 41:0.0 42:3.7311111111111113 43:0.0 44:0.1 45:0.0 46:0.0 47:3.7311111111111113 48:0.0 49:0.1 50:0.0 
2 1:0.0 2:3.7311111111111113 3:0.0 4:0.1 5:0.0 6:0.0 7:3.7311111111111113 8:0.0 9:0.1 10:0.0 11:0.0 12:3.7311111111111113 13:0.0 14:0.1 15:0.0 16:0.0 17:3.7311111111111113 18:0.0 19:0.1 20:0.0 21:0.0 22:3.7311111111111113 23:0.0 24:0.1 25:0.0 26:0.0 27:3.7311111111111113 28:0.0 29:0.1 30:0.0 31:0.0 32:3.7311111111111113 33:0.0 34:0.1 35:0.0 36:0.0 37:3.7311111111111113 38:0.0 39:0.1 40:0.0 41:0.0 42:3.7311111111111113 43:0.0 44:0.1 45:0.0 46:0.0 47:3.7311111111111113 48:0.0 49:0.1 50:0.0 
2 1:0.0 2:3.7311111111111113 3:0.0 4:0.1 5:0.0 6:0.0 7:3.7311111111111113 8:0.0 9:0.1 10:0.0 11:0.0 12:3.7311111111111113 13:0.0 14:0.1 15:0.0 16:0.0 17:3.7311111111111113 18:0.0 19:0.1 20:0.0 21:0.0 22:3.7311111111111113 23:0.0 24:0.1 25:0.0 26:0.0 27:3.7311111111111113 28:0.0 29:0.1 30:0.0 31:0.0 32:3.7311111111111113 33:0.0 34:0.1 35:0.0 36:0.0 37:3.7311111111111113 38:0.0 39:0.1 40:0.0 41:0.0 42:3.7311111111111113 43:0.0 44:0.1 45:0.0 46:0.0 47:3.7311111111111113 48:0.0 49:0.1 50:0.0 
2 1:0.0 2:3.7311111111111113 3:0.0 4:0.1 5:0.0 6:0.0 7:3.7311111111111113 8:0.0 9:0.1 10:0.0 11:0.0 12:3.7311111111111113 13:0.0 14:0.1 15:0.0 16:0.0 17:3.7311111111111113 18:0.0 19:0.1 20:0.0 21:0.0 22:3.7311111111111113 23:0.0 24:0.1 25:0.0 26:0.0 27:3.7311111111111113 28:0.0 29:0.1 30:0.0 31:0.0 32:3.7311111111111113 33:0.0 34:0.1 35:0.0 36:0.0 37:3.7311111111111113 38:0.0 39:0.1 40:0.0 41:0.0 42:3.7311111111111113 43:0.0 44:0.1 45:0.0 46:0.0 47:3.7311111111111113 48:0.0 49:0.1 50:0.0 
2 1:0.0 2:3.7311111111111113 3:0.0 4:0.1 5:0.0 6:0.0 7:3.7311111111111113 8:0.0 9:0.1 10:0.0 11:0.0 12:3.7311111111111113 13:0.0 14:0.1 15:0.0 16:0.0 17:3.7311111111111113 18:0.0 19:0.1 20:0.0 21:0.0 22:3.7311111111111113 23:0.0 24:0.1 25:0.0 26:0.0 27:3.7311111111111113 28:0.0 29:0.1 30:0.0 31:0.0 32:3.7311111111111113 33:0.0 34:0.1 35:0.0 36:0.0 37:3.7311111111111113 38:0.0 39:0.1 40:0.0 41:0.0 42:3.7311111111111113 43:0.0 44:0.1 45:0.0 46:0.0 47:3.7311111111111113 48:0.0 49:0.1 50:0.0 
2 1:0.0 2:3.7311111111111113 3:0.0 4:0.1 5:0.0 6:0.0 7:3.7311111111111113 8:0.0 9:0.1 10:0.0 11:0.0 12:3.7311111111111113 13:0.0 14:0.1 15:0.0 16:0.0 17:3.7311111111111113 18:0.0 19:0.1 20:0.0 21:0.0 22:3.7311111111111113 23:0.0 24:0.1 25:0.0 26:0.0 27:3.7311111111111113 28:0.0 29:0.1 30:0.0 31:0.0 32:3.7311111111111113 33:0.0 34:0.1 35:0.0 36:0.0 37:3.7311111111111113 38:0.0 39:0.1 40:0.0 41:0.0 42:3.7311111111111113 43:0.0 44:0.1 45:0.0 46:0.0 47:3.7311111111111113 48:0.0 49:0.1 50:0.0 
2 1:0.0 2:3.7311111111111113 3:0.0 4:0.1 5:0.0 6:0.0 7:3.7311111111111113 8:0.0 9:0.1 10:0.0 11:0.0 12:3.7311111111111113 13:0.0 14:0.1 15:0.0 16:0.0 17:3.7311111111111113 18:0.0 19:0.1 20:0.0 21:0.0 22:3.7311111111111113 23:0.0 24:0.1 25:0.0 26:0.0 27:3.7311111111111113 28:0.0 29:0.1 30:0.0 31:0.0 32:3.7311111111111113 33:0.0 34:0.1 35:0.0 36:0.0 37:3.7311111111111113 38:0.0 39:0.1 40:0.0 41:0.0 42:3.7311111111111113 43:0.0 44:0.1 45:0.0 46:0.0 47:3.7311111111111113 48:0.0 49:0.1 50:0.0 
2 1:0.0 2:3.7311111111111113 3:0.0 4:0.1 5:0.0 6:0.0 7:3.7311111111111113 8:0.0 9:0.1 10:0.0 11:0.0 12:3.7311111111111113 13:0.0 14:0.1 15:0.0 16:0.0 17:3.7311111111111113 18:0.0 19:0.1 20:0.0 21:0.0 22:3.7311111111111113 23:0.0 24:0.1 25:0.0 26:0.0 27:3.7311111111111113 28:0.0 29:0.1 30:0.0 31:0.0 32:3.7311111111111113 33:0.0 34:0.1 35:0.0 36:0.0 37:3.7311111111111113 38:0.0 39:0.1 40:0.0 41:0.0 42:3.7311111111111113 43:0.0 44:0.1 45:0.0 46:0.0 47:3.7311111111111113 48:0.0 49:0.1 50:0.0 
